title,x,y,cluster
The Big Kahuna,-0.06343552094970496,0.03559151383184751,1
King of New York,-0.02910665451787189,-0.020223965362583446,3
El Mariachi,-0.010961952555164349,0.15173844646558557,3
Mission: Impossible III,0.002036705010725351,0.024694493187701828,3
Small Things Like These,-0.05599706119616535,0.03612251383621215,3
The Innocent,-0.055236152591773266,-0.00040527406086571975,0
Rio,-0.03978688792541657,0.07921195786915261,3
Kung Fu Panda: Secrets of the Furious Five,-0.016873376401899894,0.07880717572694032,0
Sid and Nancy,-0.024002447733155897,0.028863736773479955,3
Local Hero,-0.08857382711311133,-0.031135558203860388,1
The Tiger and the Snow,0.006169436611833905,-0.013504728352322987,2
Spencer,-0.02674913120540844,-0.046085120236408796,2
Peninsula,-0.020234295151283662,0.07763375373566107,0
The Mortuary Collection,-0.03175151969112108,-0.06426568254720919,0
Dragon Ball Z: Broly - Second Coming,0.07485765974448966,-0.05543128160043135,0
Your Friend the Rat,0.1611632751264763,-0.04895543859945475,0
The Thomas Crown Affair,0.02691019074355993,0.02964521302773134,3
Bridget Jones's Diary,0.2308940513947434,-0.042990071154139116,2
A Real Pain,-0.003460158247114712,0.06893219965325902,1
Kingsglaive: Final Fantasy XV,0.0704438180105234,-0.010904331860947615,0
Heaven Is for Real,-0.10137015366969221,-0.1047134446472098,0
Life Is a Long Quiet River,-0.057181299944318434,-0.02844843864550111,0
Fantomas vs. Scotland Yard,0.0036660917762722685,0.049397194678216724,0
The Quake,0.18095720807979673,-0.06109709317708405,3
Young Sherlock Holmes,0.0041277963926524865,0.011717260054865215,3
The Devil's Rejects,-0.0530720366024514,-0.069837114262857,3
Pokémon the Movie: Mewtwo Strikes Back - Evolution,-0.011505088216735609,0.05108807209326076,3
Bravetown,-0.08077319697326735,-0.053847160070367966,3
Before We Go,0.01959760489693496,0.02092607424135773,2
Serial Mom,0.02662401194488333,0.12009516925891421,2
The Mummy,0.0014012875935518858,-0.022433422744420527,0
Road House,0.005125242619554441,0.08413066841870509,0
Sleepless in Seattle,0.00019704225649491355,0.050491549930854016,3
Fractured,0.005095462449011261,0.0012143169967039108,3
Acrimony,-0.04382645015376044,-0.030514561964242654,2
A Prayer Before Dawn,-0.02330608639098886,0.017022802873562854,3
What If,0.05526822235423319,-0.06989540822649738,3
Shadows and Fog,0.022710350446627975,0.06917938437268606,0
Broadcast News,-0.0003303295623152437,-0.02258993604975361,0
Superman II,-0.007874495335127511,-0.004592115738419049,3
The Good Dinosaur,-0.010288242020429474,0.041479248001971634,0
Have You Met Claudia?,0.19929273944873466,-0.06988671719252669,2
Dragon Ball GT: A Hero's Legacy,-0.04771232503578378,0.010736923643841989,3
Slacker,0.22637683087740515,-0.061593062917916,0
Detroit Rock City,0.032266896637157254,-0.0030084040177141267,1
He Got Game,-0.04166302990349774,0.04291939806134094,3
The Day After,0.011446850984420198,0.12414051028803205,0
The Matrix Revolutions,0.15381957153293943,-0.07920916595004857,0
Harold and the Purple Crayon,0.0403613535643685,-0.10100323295539651,3
X,-0.07657059006063338,-0.10245786535230743,1
The Life Ahead,0.11639811831210119,-0.043144518806898034,2
The King's Man,0.06825017448305716,0.07119929258200434,1
Oliver Twist,0.028676788454861386,-0.08724003917687741,0
Champions,-0.03506829648441165,-0.055349288183730624,3
Beau Is Afraid,0.13746826266361112,-0.075831902128633,3
Marvel One-Shot: All Hail the King,0.033918678286760866,-0.007534025003392866,0
Germinal,-0.0625900221799264,0.010577050868054893,0
Tinker Bell and the Great Fairy Rescue,0.020861873277044675,0.1289765333099962,0
Narc,-0.00030651685133035664,0.09855101054438775,0
Henry: Portrait of a Serial Killer,0.0006760356362178303,-0.027060255466462894,0
Demolition Man,-0.06476460012399674,-0.05660136018502214,3
May God Save Us,-0.014460011564560175,-0.03388485474564079,1
The Gilded Cage,0.03308548545580855,0.0037063589696708287,0
The Boys from Brazil,0.015623839451095363,-0.010208216008262258,0
Rock Star,-0.01265123294570705,0.03590812911712485,0
The Tree of Life,0.0054556827679058326,0.10122730030924426,0
Bring It On: Fight to the Finish,0.12460385838704384,-0.05441374956181491,2
Fletch,0.09862243899861052,-0.04075026090036439,3
SuperFly,-0.0057874432111504025,0.14266714106676207,3
Camp X-Ray,0.08792347728366698,0.03700794503322868,2
Mermaids,0.0037616807322333086,0.15422024057779582,1
Maze Runner: The Scorch Trials,-0.07749097330909385,-0.06749831137650328,1
The Monster Squad,-0.0285377952078562,-0.04496808142453985,0
Godmothered,-0.041699994542551994,0.000519881666432096,2
The Firm,-0.03385046120628049,-0.010756844004375233,3
Flawless,-0.09322613012343892,-0.0878154258564676,1
Croupier,-0.05046810164511646,-0.012537479036480918,3
An American Tail,0.00012634290372477708,0.004559851195522683,0
Paul,-0.07293506226391776,-0.07880419967102761,3
Soap and Water,0.033599927665784624,-0.018200291226063182,3
Bring It On: All or Nothing,0.005414939188740555,0.060094408627887216,2
Penelope,-0.029285572396166217,-0.025712027796570773,2
Deadwood: The Movie,-0.010241512861729928,-0.01819095134807317,1
Retribution,0.052073066790987735,-0.060802930927745524,3
The Girl Next Door,-0.006439830986759706,-0.028028108208168343,3
The Whistleblower,-0.016608051313455375,0.005348938943213418,2
Don Juan DeMarco,-0.00020084448548100473,0.047139963264340425,3
Apocalypse Z: The Beginning of the End,-0.019109474079086548,0.0296564474447494,3
Abigail,-0.004542305919564206,-0.014370732658821123,1
Bad Education,-0.08167960872153195,-0.029218222562984723,0
Logan Lucky,0.07434758847308079,-0.0029442914315321368,0
Hush,0.0388153220407583,0.10834053745948126,2
Black Beauty,0.03243714273920438,-0.08143784831290668,0
Silver Streak,-0.036633490766142834,0.03114253821081836,3
Saturday Night Fever,-0.060784146083544335,-0.046308903824408235,3
My Brother Is an Only Child,0.005145973081127016,-0.017080278616316953,3
Peppermint,-0.013555171262040307,0.00441265030836618,2
My Sassy Girl,0.015048834942649806,0.03511752962343197,3
Frantic,-0.060808250854268164,-0.04093402267287375,2
The Kid,-0.023906458725550275,0.0093851113035309,3
Bad Tales,-0.024901994004136677,0.013394642679718512,0
Bad Samaritan,0.007012030652571227,0.10113329724582083,3
What We Did on Our Holiday,0.2259723159315264,-0.051879950271510315,1
The Da Vinci Code,-0.034211831828220435,-0.05616874283230868,0
Batman: Soul of the Dragon,-0.029341207405513017,-0.03898454389641456,3
Overlord,0.21463008206460482,-0.05484042964163882,1
Memphis Belle,-0.005672787451647954,-0.05899712254471613,1
Mighty Aphrodite,-0.04809505116119303,-0.05141767291512939,3
DuckTales: The Movie - Treasure of the Lost Lamp,-0.013047047627022985,-0.02105493780656742,3
The Enforcer,-0.04775664882742525,0.1211461756857817,1
Child's Play,-0.010449136196773439,0.04812826156004113,0
The Longest Yard,-0.03595041680030897,-0.02261073373158655,3
Long Shot,0.013951487289085806,-0.02477134697554676,2
"Mickey, Donald, Goofy: The Three Musketeers",-0.06173637953376421,-0.022536185032271054,1
Red Rock West,-0.044089018401184246,-0.034298784632130416,3
Lord of the Flies,0.12981354040887635,-0.08867847466441353,1
The Fog,-0.06081554251813007,-0.01566026624371076,0
Atlas,0.10422164468347665,-0.021182093056023296,2
The World Is Yours,0.12666122797596463,-0.023871786073367117,3
The Lion Guard: Return of the Roar,0.07868414721132158,0.06786175555586864,0
Ju-on: The Grudge,0.013386290584098345,0.08054833322784545,0
Satyricon,-0.004679858907344018,0.14807022050044802,3
Cat's Eye,-0.01695091381993916,0.08228750770393663,3
Brotherhood of the Wolf,-0.057023822565485466,-0.09674793478219039,0
Badland Hunters,-0.04651500083691201,-0.04756794212109543,3
Afterlife of the Party,0.05016139059052077,0.07488948799843588,2
Batman: Gotham Knight,-0.0451104865437261,-0.05956899359208598,0
Breaking Surface,-0.010566651837397047,-0.019357301052000224,1
Carbone,-0.019193190952599606,0.04476120242755951,0
Invisible Sister,-0.0030077955630808915,0.04986922900048632,2
Romeo & Juliet,-0.002603653147344266,0.04143781623619151,1
Welcome to the South,-0.021173053149908753,-0.04253717884118758,3
Machine Gun Preacher,0.006840092691104404,-0.004202885943550309,0
Pretty in Pink,0.08438635684320699,-0.046055913434677395,2
Bruce Almighty,-0.031459980090160156,0.1664415176717203,3
Ocean's Thirteen,0.06455776497124997,0.017432485122516127,3
First Love,0.03412697850732033,0.01295856900483296,3
Tallulah,0.0036060002192399437,0.06381407288188662,2
Escape Plan,0.03349720490662504,-0.1187314247431485,3
Special Forces,-0.023545092130127173,-0.014881135263452808,1
The Polar Express,0.06883445737522319,-0.009870060383670965,3
A Working Man,-0.007769646509059199,-0.01650195737865685,3
No Hard Feelings,0.0034011687421226823,-0.03201789802202082,2
The Freshmen,-0.07849053481175874,-0.10800980551263248,3
Bumblebee,0.09941530233171095,-0.03737937624967986,0
Disenchanted,-0.015369525488404246,0.10900361120545765,2
Green Room,0.04559662555510789,0.0694718438281176,3
Appleseed Alpha,-0.03964884614778534,-0.041073274523807435,0
Tucker: The Man and His Dream,-0.001329664108245296,0.15139004621616933,3
The Big Red One,-0.027186849551534647,-0.0674436324302855,0
The Thing from Another World,0.1044674918909074,-0.061840779085745604,1
Team America: World Police,-0.013133149903571343,-0.008164781608536667,0
Deep Cover,-0.16167488537437785,-0.044933424388312375,2
A Working Man,-0.008717073589117691,-0.05103769420872543,3
Green Room,0.03463048637996911,0.005342685091584216,3
"As Above, So Below",-0.01812423155859019,0.08666918192812097,0
Cado dalle nubi,-0.030698582858119394,0.02551057957359194,3
The Amazing Spider-Man,-0.04970195008433857,-0.04573103672648789,3
Dreamgirls,-0.006112035039027502,0.07397506503706222,0
Million Dollar Arm,0.0057218945366834546,0.05138128180064568,3
Mr. Peabody & Sherman,0.009772317049267561,0.03286633073572383,1
Rob Roy,-0.031321758942387215,-0.0038677480815225485,3
Fidelity,-0.01494079222518849,0.09295971254295063,2
The Mirror Has Two Faces,0.06875401207143153,-0.07362339772078669,2
The Beautician and the Beast,-0.025913900630573212,0.029111211348467884,0
A Serious Man,-0.03374022175712764,0.026219128170749142,3
Marvin's Room,-0.03555054523472119,-0.06246402228206907,2
Still Time,0.16127204781414456,-0.07624580713596003,3
Piglet's Big Movie,-0.004807079358908159,0.06633679445420786,3
Angels & Demons,-0.06386228004600938,0.05699865074917612,0
Altered States,0.08825184728887825,-0.049136733913645994,0
Waitress,0.013354149246176703,0.09591130181026397,2
Hibernatus,-0.02728723061275767,-0.06247537229414489,3
Venom: The Last Dance,-0.062267825940687346,-0.05641949545503232,1
Dumb Money,0.009841738985630372,-0.07339363271993474,3
Sisters,0.08037931230074077,-0.0710845115145517,2
Kinky Boots,0.004028540146751927,-0.03780268604953583,3
Wild Child,-0.04154946206094741,0.0035920928838212504,2
Oliver & Company,-0.0184437891418255,0.0003086906767972601,3
The Kingdom,-0.07163115453264855,0.0022257983230946,0
Terrifier 2,-0.05494896757805323,0.008036985555014439,0
Anna Karenina,0.011477524998809762,0.1315564302717854,2
La matassa,0.012839890079735938,-0.012319757376229036,1
The Cooler,-0.034376698928712465,0.06592149265682204,3
A Quiet Place: Day One,0.0673808911227058,0.046959605348534814,2
All Eyez on Me,-0.0050872390600280835,-0.03016668235154478,3
Night of the Creeps,0.023931275124670342,-0.07596405798317618,1
Boiler Room,0.09683960920464602,-0.052738993692798074,3
Ice Age: The Meltdown,-0.03224020476710002,-0.0527086443280433,0
A Family Man,0.0057038766574785404,0.05045449940232926,3
The Cat o' Nine Tails,0.006942714988290903,0.022583869851513724,3
Whip It,-0.024155418091644423,-0.06179995019652734,2
Elizabeth: The Golden Age,-0.11395904267227194,-0.09794542595669237,2
Terrified,-0.013770940771949156,-0.02500657810227417,0
Nymphomaniac: Vol. II,-0.020232254978142617,-0.0284137920039177,2
Enough Said,0.13676216979734576,-0.06477588758534342,2
Barbie: A Perfect Christmas,-0.021954856228520368,0.08372305473145318,1
Julie & Julia,0.02288195022132818,0.020409012321616977,1
Spaceman,-0.060892080224105874,0.015526201202394497,3
Shadow,-0.002112113913355442,0.000825835167635331,3
Annette,-0.02348434575370881,-0.025962709640585852,1
The Entity,-0.026584379978246444,0.057388822025880484,2
The Transporter,-0.03640282114956507,0.022846547000144775,3
Oddity,0.01694730104140985,0.013036244121661536,2
Lady Chatterley's Lover,0.002574977495028292,0.08622962350164781,2
The Son,-0.008593922543338035,-0.04738390781821762,3
The Princess Diaries 2: Royal Engagement,-0.0505773396712038,0.06076709415619208,2
The First Wives Club,-0.035656979689115256,-0.024931986668022432,1
Operation Finale,-0.13895334410561405,-0.13182375352533593,0
Tag,-0.002216105526147538,0.012310370628128021,1
Dog Soldiers,-0.04092918798652266,-0.04511366706987196,1
I Am Mother,-0.11171983940150032,0.024039909854849467,1
Judy,0.053649751340781246,-0.025529057942033927,0
The Current War,0.07827678951340887,-0.07714840772987201,0
Another Earth,0.05889211057993253,-0.056924247235555114,3
Clockers,-0.029601922123938213,-0.05449699872783583,0
Sabrina the Teenage Witch,-0.04472142646465958,-0.021627810364908323,2
Worth,-0.01628361013031329,0.023910298725862728,0
Alone in Berlin,-0.05764510906368325,-0.048680663795101164,1
The Thieves,-0.015303844816044857,0.022054024957693385,0
The Brood,-0.0275180391908148,-0.03479153090788013,3
Son of Rambow,-0.0702464822794522,-0.07944180591347667,3
The Ferpect Crime,0.14024630582314693,-0.1217626051458401,3
Taxi,-0.009206550728536631,-0.04126474535621864,3
YES DAY,0.020784730793018555,-0.06722163704091892,1
Batman: Gotham by Gaslight,-0.03047087976213002,-0.06694073696070742,3
Bloodshot,-0.030445227685725527,0.04465500563794087,3
Big Miracle,-0.01504755207896354,0.07555930705508436,0
The Devil's Double,0.018158831864974675,-0.020582963160672946,0
Exam,-0.05496116957919786,-0.09116892334610681,1
The Soloist,-0.057198384835841845,-0.06439372099193368,0
The Nun II,-0.016076039133915535,0.005286874222499279,3
Anna,0.012864114571435135,0.03253088044383572,0
"Don't Worry, He Won't Get Far on Foot",-0.01987950840880941,0.06657002644974151,3
Murder on the Orient Express,-0.0494041479102169,-0.053466041025823315,0
"Mektoub, My Love: Canto Uno",0.08837073514991814,0.038569194255411436,3
X+Y,-0.06390734542701586,-0.06235609229068924,3
Hector and the Search for Happiness,-0.02286120135031112,0.05106442595331634,3
Just Go with It,-0.05168743980175776,-0.08406671362227262,3
Made in Dagenham,-0.0548009102205473,-0.0230547277471538,0
Batman: Mystery of the Batwoman,0.011088063659583132,0.13722171138430267,2
Pokémon the Movie 2000,0.21353694565211323,-0.04191945419269907,0
Liar Liar,-0.00491019794335517,-0.06932427071080409,3
One Shot,0.02052315107094395,0.050682047251281635,1
The Bounty,0.013108863707932489,0.01128071539538453,0
Jakob the Liar,-0.02168429041484905,-0.0641488950004291,3
The Boss Baby: Christmas Bonus,-0.04357396532657436,-0.0593768209619533,0
The Thinning,-0.05163683947237514,-0.08016603712612339,1
Draft Day,0.021020022120656137,0.019375269875403608,3
Get Low,-0.00725038150943649,-0.03469681512165374,3
The Client,-0.007820486743330746,-0.046231500488253426,0
Lethal Weapon 3,0.056989794794153364,-0.027752504283225538,3
Along for the Ride,-0.02861868392686358,0.04177259753344892,0
Hillbilly Elegy,-0.07736768717348785,-0.062323502542160514,3
Going in Style,-0.0196712285416465,-0.05079096735619601,1
Loving,-0.00818395349975561,0.049465270105282844,1
The Score,0.16843072664153272,-0.04993882063999237,3
Commando,0.051735111560820723,0.004778737195134244,3
Wayne's World,-0.02236146072716776,0.18285767135519954,0
Cloverfield,-0.016775384065993933,0.11802746623106601,1
No One Will Save You,0.05055261271384623,-0.00806766335509867,2
RED,0.03630949979393958,-0.028991234601541425,1
Stealing Beauty,0.014557420546356675,-0.022911382888097524,3
Bananas,-0.0025209564335263064,0.1080276908639181,3
Marie Antoinette,0.16006173589358447,-0.06101059018252289,2
Burn Out,0.21374785200374094,0.009066124062490206,3
Nosferatu,-0.010574601988625684,-0.037985907933264285,2
Summertime,0.03695339994559088,-0.021590346135542136,0
Jurassic World,-0.09479945183185322,-0.030704360611495896,0
Iron Will,-0.008722543932934222,-0.045888113844461856,3
Return to Oz,-0.03007110613243155,-0.04963678472533924,2
Signs,-0.06583678192318425,0.06762056117679699,1
From Hell,0.1549475824489278,0.03437364600219032,0
Fear Street: 1994,-0.008026208357266154,0.007018828833983548,1
Loro,-0.060989228501984516,-0.00980026236500516,0
Godzilla: King of the Monsters,-0.06007976628459921,-0.006629051275950775,0
Sabotage,0.043123421415024205,0.014752917805999025,2
Pollock,-0.030223627863691035,-0.04139502989676555,0
Quick Change,0.015811176866011974,0.04952842875720442,0
The Return,0.14158045373188485,-0.05189594127832664,3
Troll Hunter,-0.05151852317002327,0.10945731981796807,1
It Could Happen to You,0.006894268872675184,0.0077920362383100145,3
Anchorman: The Legend of Ron Burgundy,-0.05313908059026619,0.01312267168195559,3
Teenage Mutant Ninja Turtles,-0.054276633807885916,-0.011303618535827759,1
Till Death,-0.03403916115024748,-0.06916043478157245,2
Flowers in the Attic,-0.07694835724835294,0.025230959983151537,1
Confessions of a Dangerous Mind,0.0008702835768627411,-0.0033070303202638114,3
1408,-0.033145312959273115,0.07274934634480196,0
We Own the Night,-0.03599696947644618,0.06980462219970367,3
Blade of the Immortal,0.21111818799799503,-0.019831739962877223,3
Antiporno,-0.03338826922790855,-0.063574157508436,0
The Little Devil,-0.06273794055658893,0.10711791691709226,3
The Other Boleyn Girl,0.16532605163990952,-0.02277783263570271,0
The Bodyguard,0.09401439824150933,-0.08953418648264612,0
Purple Rain,0.06243170686355973,0.0014755295618461553,3
Welcome to the Sticks,-0.016460958147029036,0.1338742033645314,0
Tropic Thunder,0.04885617087783008,0.08356960902709523,0
The Bikeriders,0.01257331370846047,-0.0024613187707559834,0
Motherless Brooklyn,0.013247107826870939,0.005994784008609349,3
Metro,0.051021244922332024,0.08332223972941345,0
The Boxtrolls,-0.002655887862696781,-0.038532634323176364,3
Step Up 2: The Streets,-0.05536318531879439,-0.05811803153649781,2
About a Boy,-0.0018363721054083515,0.0649571330361973,3
Back to Black,-0.02259150549697878,-0.0032533279096854345,0
Time Freak,-0.0623275637162103,-0.04425917615336525,3
Peter Rabbit,-0.023858864545513944,0.0810748768843474,1
A United Kingdom,0.0009970446428443185,-0.004194406463924145,1
The Gift,-0.09779441403088458,-0.09229692851969908,1
The Infiltrator,-0.05453799923337366,0.03221017851748723,3
Falling in Love,0.0298290830376906,1.9369945091330266e-05,1
Yesterday,-0.0437562595223393,0.05121321726719559,0
The Climb,-0.015598049795692601,-0.03301612435077458,0
Fifty Shades Freed,0.0007983922865900835,-0.06860257542552607,1
Slow West,-0.005655178427790921,0.16732787833965782,3
Scared Shrekless,-0.10269285924602627,-0.01747323008107304,3
Monster House,-0.04547069358236372,0.023934616446405623,1
21,-0.004443518560339126,-0.09562472001111813,3
The 13th Warrior,-0.034947475913366596,-0.03944498754957892,1
Mr. & Mrs. Smith,-0.050881445000333814,-0.026132882664193554,1
The Trip,-0.043129518221917656,-0.08508571849619316,1
Coven,-0.03537088145250686,0.05940863670539088,0
Guava Island,0.10164982160265362,-0.06671935318477745,0
Muppet Treasure Island,0.0007785252887185616,0.037961380452422075,1
Quigley Down Under,0.014253614499426089,-0.005579990146458607,3
You've Got Mail,0.02870189924978326,0.07562863349798088,0
Police Academy,-0.05375518283729276,-0.012781706985970049,3
Disturbia,-0.03466270069478139,-0.0953349313085748,3
Parenthood,-0.06080996613347256,0.01643530346591524,0
Space Jam: A New Legacy,-0.026870190761299335,0.07084565278682929,0
Fire and Ice,-0.01389030944537575,0.07632759445474198,0
Bottle Rocket,-0.06752858094387885,0.1226207615981731,3
The First Great Train Robbery,0.15234254662454,-0.016072588442201555,0
A Nightmare on Elm Street 3: Dream Warriors,-0.0496288203563553,-0.01193448087113394,2
Trolls Holiday,0.002565271971624518,-0.01409520589051897,0
Diary of a Wimpy Kid: Rodrick Rules,-0.003336794950259271,-0.02989226743907466,3
Mansfield Park,0.060338065045568906,-0.07517661309984221,2
Scream,-0.05217804834549393,-0.06934160508915263,0
Mank,-0.019369954121010367,-0.029108135712284287,0
Public Enemies,0.2674236272119634,-0.06113741285472524,3
Dying Young,0.004515893477694644,-0.062495642838833895,2
Rambo,-0.006447249908166464,-0.0031309531955546655,0
Mosul,-0.08860560421295337,-0.08543481655110828,0
The Muppets,-0.010453325027603894,0.050920444343326994,1
The Stepford Wives,0.040841269171933495,-0.02560521017937611,0
48 Hrs.,-0.0358125213357942,0.13044048889875962,3
Unknown,-0.06723370420499739,0.007847480443084285,3
Dikkenek,-0.02247847756195959,0.000975801828254672,3
Meet the Parents,0.015756104516036814,0.06045047867348648,3
Exterritorial,-0.007640384822442042,-0.003196017975946462,2
Border,-0.019028581315705496,0.033612279802707694,2
The Wave,-0.001987693238387156,0.060249168752423,0
Beverly Hills Cop: Axel F,0.06778998049596738,-0.02435035886449173,3
Ms .45,0.05841302959957126,-0.07134295151455354,2
Fast & Furious,-0.0028108177559733397,0.19468847799708935,1
"Corrina, Corrina",-0.07768866890488581,-0.03505496961609122,3
The Good Liar,-0.0005920201900796312,-0.010437578889695329,3
The Mechanic,-0.07359731852087552,-0.07730363971642434,3
Nanny McPhee,-0.025795942562081276,0.08293395355701451,3
Dikkenek,0.032392740282199364,0.0809081557645487,3
Ruby & Quentin,0.009244045312294405,0.08705213246154839,3
The Island,-0.038010918322794726,-0.017828237549215586,0
The Ring,-0.05414455755668798,-0.025275215137605733,2
My Week with Marilyn,0.010668513454490797,0.03574801578643575,0
The Last Circus,0.003601802852735158,-0.021878380984778022,2
Yes Man,-0.00920761449491514,0.0036949969453177935,3
Days of Glory,0.07966021134958368,-0.03643531144054787,0
Blue Beetle,-0.06474817611827194,-0.051066210966233594,3
Haunt,0.024056103830140476,-0.020831579673895442,1
Return to Halloweentown,0.12115963360308227,0.03775818381319896,2
Lilo & Stitch 2: Stitch Has a Glitch,0.00981840135682719,0.10331415868381784,3
The World According to Garp,0.09595598209615065,-0.017808095773193745,3
Planet Terror,-0.04493661999866046,-0.04699380458723014,2
Night Moves,-0.04201737738204864,-0.022646906284588014,2
The Little Mermaid: Ariel's Beginning,0.012891717430337886,-0.048200239438699596,2
Patriot Games,0.04654532359722681,0.1454671418836155,3
Mad Max,-0.08125769458684878,-0.03932066152480456,0
Ransom,-0.055366228912125864,-0.030762810408743978,3
Footloose,0.027227526503092625,-0.05885851306559923,3
Samaritan,0.10160138224557659,-0.045962770619090904,0
Gladiator II,0.0033542276406924067,-0.028069526796134895,0
"Tad, the Lost Explorer, and the Secret of King Midas",0.05047253400539056,-0.06897637806326483,0
Hysteria,0.1663209358753948,-0.029108649120554858,0
Cronos,-0.07452004239375269,-0.03373541309254282,3
Appleseed,-0.03437407697888062,0.0007765257151993955,0
Eye for an Eye,0.07443975929079401,-0.055802946820131955,0
Attraction,-0.0252313918122978,0.0046887627255176615,1
Tutta colpa di Freud,-0.02502031529548032,0.045907304411190876,3
Zulu,-0.08841196474375755,-0.08887002123674001,3
Insidious: Chapter 2,0.0018933427631456293,0.05729926563041471,0
Geek Charming,-0.05209299931978249,-0.01868817969643464,3
Tristan & Isolde,0.009352030079189413,-0.03141199047696684,0
The Hitchhiker's Guide to the Galaxy,-0.029425680322265373,0.1873970739122919,0
Fantastic Voyage,-0.09438010674447422,-0.07465881194761603,3
The Words,-0.017136158333054857,0.005229025635815489,3
No Reservations,-0.04809009764007205,0.014399693777245103,2
Blink Twice,0.10972080380707265,-0.07633175553679492,3
"Me, Myself and Mum",-0.015267901196863571,0.15002546346331416,0
Pokémon: Mewtwo Returns,-0.017991975809261134,0.06966904145846982,1
Out of Sight,-0.002720204362020029,-0.015549535592305506,1
Queer,0.21844343151762435,-0.060256756276879736,3
Dilwale,-0.019011888917528492,-0.0377437523774963,3
The Little Death,-0.05967251910639869,-0.05571293690373114,0
The Loved Ones,0.10059713494814786,-0.02004738279265257,3
22 Bullets,-0.014493286925099432,0.04440009743823296,3
Stir of Echoes,0.011103303444152089,0.1894092821436265,2
Jarhead,-0.03005177421307102,-0.01452989765892395,3
Martian Child,0.10699240381037128,-0.011397555674254486,3
Thunderball,-0.01777125305388592,-0.07874076004934928,0
Reptile,-0.013660833332160765,-0.029403338060435803,3
Perfect Strangers,-0.03257494612069815,-0.02522905590097525,1
The Odyssey,0.0400170411466306,-0.002337120235370783,0
When the Game Stands Tall,0.1041729207203896,-0.04885108701520344,1
The Replacements,-0.025787912002202446,-0.030493737121385353,0
The Ides of March,-0.0012816326570404026,0.05253459966899714,3
Subservience,0.11906006727888255,-0.04903268224855187,2
Emily the Criminal,-0.009884833362778445,0.05811284277887839,1
The Advent Calendar,0.045514506185825115,0.1634220630431946,2
Purl,-0.014333323924168407,0.2003881348201212,2
Goodnight Mommy,-0.12719159280274223,-0.12001296062749574,2
Ninja Assassin,-0.06407889293249076,-0.0585833150763521,0
Real Genius,0.018018613400973063,0.04001797451665491,1
Young Guns,0.18920073070129648,-0.02366592298674442,1
UHF,-0.031716257002100484,0.031181922522159504,0
A Good Year,-0.06007753205923605,0.1085478162391751,3
Backdraft,-0.03974311333665656,-0.04398621259374121,1
Hellboy,0.017369480430913603,-0.0033314675451059958,0
Bob Marley: One Love,-0.04695785782418667,-0.0298770077181515,0
More the Merrier,-0.08274907606713988,-0.0051732797619125845,0
Better Watch Out,0.13209468768148536,-0.04929138521131946,1
Goodbye Berlin,-0.03946362427327628,-0.007225719286314724,0
The Spectacular Now,-0.03186732450595996,-0.03178327860115619,3
Unfaithful,-0.001980447197833298,-0.01111677326680367,3
Storks,-0.0699641892618869,-0.06686130150200906,1
The Lego Movie 2: The Second Part,-0.032584336488836754,-0.04475878182131505,1
Twitches Too,0.0173544228503568,-0.0013127270777210155,1
Fracchia The Human Beast,-0.021481356245868933,0.02487759333473865,0
Three Fugitives,-0.07157159092998788,-0.08203639624200423,3
*batteries not included,-0.018496082829497305,-0.013495159586326924,1
Hairspray,-0.070525498369245,0.02381569597567412,2
Sex and Lucía,-0.036831868693029554,-0.012906051810121104,3
Bros,-0.027061107754516974,0.16246360287363196,1
Comet,-0.049997191539848454,-0.025868658769441638,0
Charlie Bartlett,0.16904870599441407,-0.017118920193343518,0
Hitman's Wife's Bodyguard,0.04313724336026187,-0.07918924169182937,1
Fantozzi Against the Wind,0.03413047745892215,-0.05105950081542287,0
The Lookout,-0.0667172304118805,-0.08870030591984475,3
Serial (Bad) Weddings,0.17173899973983667,-0.04950526248343605,1
The Longest Yard,0.03295555178428388,0.027570905481310352,0
The Royal Treatment,-0.026994307190138647,-0.030340895095588315,2
Glass,-0.052692957511416144,-0.08421981387346303,3
Enough,-0.015199267234946762,-0.01522754066150786,2
A Perfect Day,0.003713102188321424,0.029788790269671225,0
Balto III: Wings of Change,-0.04273489969263369,-0.04890980632159709,0
Society,-0.033443706266165565,0.06215000157462856,3
Fire in the Sky,0.019506980581985228,-0.015872726671428583,1
The Spiderwick Chronicles,0.1630134123838157,-0.06965200099429265,1
Smile,0.13058269643180836,-0.02003198737294022,2
Luther: The Fallen Sun,-0.037214910118443106,-0.06893974207376777,3
Overboard,0.05496585092163277,0.06833171397058255,3
Florence Foster Jenkins,0.007490192170832494,0.12958316311429505,0
One Chance,-0.00022593399001824208,-0.03923749731461455,0
The Trip,0.030507011889968117,0.11060628366270871,3
Help! I'm a Fish,-0.06686188925798246,-0.06146056730068972,1
Thirteen,-0.0037693997778791705,0.085949779618968,2
The Grand Seduction,-0.06628660161947315,0.01265819025901545,1
Julia's Eyes,-0.028201485035950966,0.004733156815231017,2
Of Gods and Men,0.12198859267487794,-0.002588433657987592,1
Happy Gilmore,-0.07257485079973851,-0.0379983552026363,3
Bully,0.01652632135446995,0.13166059477352762,3
River of No Return,-0.014384777731760615,0.03269132084674589,2
Boston Strangler,-0.04708031253060797,-0.01616147178598052,0
Happy Death Day,-0.013746839433063904,0.023215909026085262,2
